id,shortID,title,open,modified,created,creatorID,description,labelIDs
IGUfO7KoLZNoNBQ4ODWbJ,808,"Add a public push method, similar to the existing pull one",False,1709537095000.0,1691542080000.0,OeVnr1y5bEM_Yg06sUFtD,"Thinking `push({now: boolean?}?)`.

If `now` is true, then bypass exponential backoff and everything else and literally push right now. For consistency add same to `pull()`.

See also #807

Recent user request: https://discord.com/channels/830183651022471199/1176237877764571176/1176243172758790224",
tYJm3oeADlqGLTfNGw3a0,807,Make pull override exponential backoff and immediately pull,False,1709537100000.0,1691542041000.0,OeVnr1y5bEM_Yg06sUFtD,"I am not sure whether this needs to go through the connection loop at all, or whether it can simply bypass it.",
H1CChLY9exEX7igHpZMaX,803,reflect reduce valita validation in prod,True,1709537340000.0,1691465582000.0,Gg4MskWt3M-ttzzlrJ9jn,"Reflect client and server do a lot of valita validation (client validates messages received, server validates messages received, values written my mutators, values read by mutators, meta data read from storage).

Much of this is overly defensive, given how expensive we know this validation to be.  

We should probably disable most of the validation in production builds and deployments.  

cc @aboodman @arv ",
_4bceppFYIYK_8dy_Fhgq,779,Use client-side Firestore SDK in reflect-cli,False,1691396851000.0,1691004218000.0,ieK09sy2C_AIWE8KRkrQR,"We have to use the client-side SDK (i.e. `firebase/firestore`) in the `reflect-cli` in order to act on behalf of the logged in user and honor all of the client-side security rules (i.e. not allow them to read other users' data). The current use of the `@google-cloud/firestore` library doesn't do this, and it only happens to work via the default credentials provided by our local gcloud logins (and thus won't work for our customers).

Unfortunately, this means that we won't be able to share as much code between the server (Firebase Functions) and client (cli) because the two SDKs are pretty different. And we may need to use the emulator to test stuff on the client side.

Investigating this.

@arv @cesara ",
waY6st2l7-J3GW0mawypv,769,Evenflow: dramatically increasing capacity of Reflect,True,1690852014000.0,1690852003000.0,OeVnr1y5bEM_Yg06sUFtD,We should implement Evenflow (https://www.notion.so/replicache/Evenflow-7f968a66d88d42e1bafdf1ed195b8d63) so that Reflect can support many more users per room :).,
Yfoz9WZxoQFBshtfKs-0g,764,Setup reflect.net sandbox and cleanup env naming,True,1709537366000.0,1690584817000.0,Gg4MskWt3M-ttzzlrJ9jn,"Current state
===========
**Vercel setup**

- staging.reflect.net is simply the same as reflect.net, both deploy from branch main with Production env vars pointing them at reflect-server.net.  Production deployment deploys reflect-net-east.
- all other branches are deployed with Preview env vars point them at staging.reflect-server.net.  Preview deployment deploys reflect-net-east env.staging (i.e. reflect-net-east-staging).

**CF setup**
- reflect-net-east is served on custom domain reflect-server.net.  It is deployed when Vercel does a Production deploy.  It is used by reflect.net and staging.reflect.net.
- reflect-net-east env.staging (i.e. reflect-net-east-staging) is on custom domain staging.reflect-server.net.  It is deployed when Vercel does a Preview deploy.  It is used by Vercel previews (i.e. the preview links on github code reviews).

Target state
=========
**Vercel setup**
- reflect.net is deployed from branch main with Production env vars pointing at reflect-server.net.  Production deployment deploys reflect-net-east.
- sandbox.reflect.net is deployed from branch sandbox (which is a mirror of main) with its [own env vars ](https://vercel.com/docs/concepts/deployments/git#multiple-preview-phases) that point it at sandbox.reflect-server.net.   When sandbox.reflect.net is deployed it deploys reflect-net-east env.sandbox (i.e. reflect-net-east-sandbox).
- all other branches are deployed with Preview env vars point them at preview.reflect-server.net.  Preview deployment deploys reflect-net-east env.preview (i.e. reflect-net-east-preview).
- For sandbox setup to work, we need to ensure @rocicorp/mono's `main` branch is mirror'd to a new `sandbox` branch (in the same repo).  This github action looks promising for doing that: https://github.com/google/mirror-branch-action
- staging.reflect.net should go away

**CF setup**
- reflect-net-east is served on custom domain reflect-server.net.  It is deployed when Vercel does a Production deploy.  It is used by reflect.net.
- reflect-net-east env.sandbox (i.e. reflect-net-east-sandbox) is on custom domain sandbox.reflect-server.net.  It is deployed when Vercel does a deploy of the sandbox branch.  It is used by sandbox.reflect.net.
- reflect-net-east env.preview (i.e. reflect-net-east-preview) is on custom domain preview.reflect-server.net.   It is deployed when Vercel does a Preview deploy.  It is used by Vercel previews (i.e. the preview links on github code reviews).
- reflect-net-eash env.staging should go away

cc @d-llama @aboodman 

",
0PGwUHDk4LqigVDlDaMJd,754,Odd/inconsistent behavior when duplicate cookie received,False,1710163848000.0,1690493550000.0,OeVnr1y5bEM_Yg06sUFtD,"Reproduction:

1. Follow BYOB instructions: https://doc.replicache.dev/byob/client-view
2. At local mutations step:
  a. Create local mutation
  b. Change data being returned by pull handler, but leave cookie unchanged at `42`
  c. Observe that changes from pull response are shown temporarily, then reverted

![CleanShot 2024-03-03 at 23 41 38](https://github.com/rocicorp/mono/assets/80388/af22cd89-65ce-4687-8719-9c08994780ba)

What's happening here I believe is that the pull handler code is honoring the new pull response, but the *persist* handler is not (because cookie unchanged).

The two paths should be the same. Both should ignore an unchanged cookie value. We should also print out an info log when this occurs.",
zWTHSpDpcGeNMapE40Id6,753,Consider not acquiring the room lock when handling pings,True,1709537365000.0,1690396255000.0,ieK09sy2C_AIWE8KRkrQR,"This may prevent disconnects when the RoomDO is busy with queued up lock-holding logic, but otherwise up and running.

#497 ",
zaQ1rxulr8tkM_dbmpq6H,749,doc: byob: break up push (and perhaps pull?) into smaller steps,False,1709536134000.0,1690343549000.0,OeVnr1y5bEM_Yg06sUFtD,"The db setup is currently broken into two steps: the skeleton of `db.ts` and the implementation of `initDB()`.

This is just a nice simple thing that makes it feel easier to move through the guide, because you do it bite by bite. We should do same thing with push. I could imagine a few steps:

1. Read request body and iterate mutations
2. processMutation
3. handle errors?",
reOMvq5qspEnL3yYyrswb,743,reflect dev needs watch mode,False,1697008646000.0,1690285725000.0,nqYkxAGMnzk7Y5STjZryV,"I'm punting on watch mode at the moment.

esbuild has a watch mode but it is not clear how that works with returning the result as a string (instead of writing an output file).

We could get the dependency graph from esbuild using the `metafile` build option and set up our own file watchers.",
v2ed6dz-Na0p9ZmloZBir,740,Refactor connection revalidation to use an alarm rather than a cron.  ,True,1709537365000.0,1690222687000.0,Gg4MskWt3M-ttzzlrJ9jn,"Refactor connection revalidation to use an [alarm](https://developers.cloudflare.com/workers/runtime-apis/durable-objects/#how-to-use-the-alarm-handler-method) rather than a cron.  

A few benefits:
1. simplifies project setup (don't need to create cron, don't need cron handling in worker forward of cron from worker to AuthDO)
2. we can run the alarm only when there are connections to revalidate, currently cron runs even if there are no connections to revalidate",
v53ak17lkoR6ve1KktAy6,722,reflect publish/upload: Use esbuild conditions,False,1697008929000.0,1689773791000.0,nqYkxAGMnzk7Y5STjZryV,"When compiling with esbuild we should declare the conditions so that npm packages work better

```
conditions: [""workerd"", ""worker"", ""browser""],
```",
u-lfNFiLXJRj2_E5XmoLk,714,Publishing reflect is error prone,True,1709537364000.0,1689705548000.0,Gg4MskWt3M-ttzzlrJ9jn,"To ensure correct package contents, before publishing reflect one needs to run `turbo run build --force` from the root directory of the mono repo.

If one forgets to do this, what is packed is whatever is in the `/out` dir.  If the `--force` flag is not used, then the version variable in the result package is likely to be wrong because turbo build will use cached build output of reflect-shared where the [version](https://github.com/rocicorp/mono/blob/main/packages/reflect-shared/src/version.ts#L4) variable is defined (if its available).  

To make this more robust we should:

1.  Move the build that generates “version” into “packages/reflect” (though we may run in to some circular dep issues before packages/reflect, packages/reflect-client and packages/reflect-server).
2. Add a prepack script to packages/reflect (and probably other published packages in mono), that ensures that build is run from root, and tests are run, before the pack happens.
3. Add check-ambient context to reflect-server (currently only on reflect-client)
4. Document release process and check into mono/packages/reflect
5. Explore replacing rollup with api-extractor

cc @arv ",
jevoTlhabxVRkXuDbPVjK,689,"PullResponse claims to support `null` cookies responses, but doesn't",False,1710026568000.0,1689230868000.0,OeVnr1y5bEM_Yg06sUFtD,"Reproduction:

1. Follow BYOB instructions: https://doc.replicache.dev/byob/client-view
  * In Client View step, return cookie `null` not `42`.
2. At local mutations step:
  a. Create local mutation
  b. Observe other data besides local data disappear

![CleanShot 2024-03-03 at 23 32 15](https://github.com/rocicorp/mono/assets/80388/8e0a8ea1-605a-4c77-b8f1-30c26a11254b)
",
nX6Ty8TT2ggpam2E1pqad,687,"In development mode, `ClientStateNotFound` should delete all local state and refresh",True,1689277411000.0,1689228715000.0,OeVnr1y5bEM_Yg06sUFtD,"Currently, when the server returns `ClientStateNotFound`, Replicache ""disables"" the client group. This prevents pushes and pulls, writes an error to the console, and from the user's perspective the app is then wedged.

This made sense when designed because the Replicache protocol doesn't support deleting client records, so this situation is not supposed to happen.

However, it does happen all the time during development, when deleting server databases is common. And unlike in Replicache 12 just refreshing doesn't solve it, so this is extremely confusing and frustrating.

I think this blocks releasing Replicache 13, because the behavior is so much worse than 12.

I think that in development mode (when NODE_ENV === ""development""), when Replicache receives `ClientStateNotFound` from the server, it should by default:

1. Delete all local state
2. Refresh app
3. Print an error to the console saying what happened

I think this is very similar to other error paths we have already so it should be easy to reuse.

In production, the current behavior should remain as-is.",
eLdyfZP3th1jJmzZxS_R-,686,Reflect (and Replicache?) doesn't run on Safari 15.3 due to reliance on BroadcastChannel,False,1709537380000.0,1689207055000.0,OeVnr1y5bEM_Yg06sUFtD,"See: https://discord.com/channels/830183651022471199/1055564993883549787/1091435550403219576

Is there any other reason we can't support older Safari? If not we should at least turn this into a no-op (disabling cross-tab sync on older Safari) but perhaps also bring back the local-storage based workaround.",
RWM0Ij3ALI6mTA5l7At0A,684,Create and store a custom token to authenticate the reflect-cli ,False,1689276172000.0,1689187465000.0,ieK09sy2C_AIWE8KRkrQR,"In order to (1) authenticate correctly (e.g. handling token expiration and refresh) and (2) leverage the `firebase` client sdk, the reflect-cli needs to initialize the internal firebase user with `signInWith{Xyz}()` method of the firebase auth library.

The way to do this is to convert the github-based authentication retrieved in the login page to a ""[custom token](https://firebase.google.com/docs/auth/admin/create-custom-tokens)"". This must be done by privileged, server-side code, and the `user-ensure` function is a logical place to do so.",
Is9thv8wlN9pyAK3J6KAf,679,What to do about REFLECT_AUTH_API_KEY in reflect apps,False,1702714212000.0,1689061278000.0,nqYkxAGMnzk7Y5STjZryV,"Right now we need to set the CF secret REFLECT_AUTH_API_KEY. It doesn't matter what this is to kick the tires... But we need this to allow invoking the REST APIs.

We need to figure out how we want to expose this to reflect apps.",
dIUIl0AyAS099CO8M-a1o,674,Make socketOrigin nullable for testing,False,1709536961000.0,1688755561000.0,OeVnr1y5bEM_Yg06sUFtD,"https://discord.com/channels/830183651022471199/1020392595450507304/1126942229542482160

This seems like a reasonable easy idea.",
GcG6tP5TSs9Sg6YaQElnO,666,Fix withAdminAuthorization,True,1688632750000.0,1688632750000.0,nqYkxAGMnzk7Y5STjZryV,withAdminAuthorization is currently just a hack. Figure out how to deal with this the right way in Firebase.,
ZhUktojn1c_KNQY7PFqTX,644,license check request failing fo react native,False,1687814591000.0,1687545835000.0,Gg4MskWt3M-ttzzlrJ9jn,"eh_rob reports on discord https://discord.com/channels/830183651022471199/1121148590723711116/1121148590723711116



Hi,
I'm having an issue with the replicache license status ping from a react-native application. Here's the response I receive:
```
Error sending license active ping: Error: Got 400 fetching https://replicache-license.herokuapp.com/api/1.0/license/active: [
  {
    ""code"": ""invalid_type"",
    ""expected"": ""string"",
    ""received"": ""undefined"",
    ""path"": [
      ""licenseKey""
    ],
    ""message"": ""Required""
  },
  {
    ""code"": ""invalid_type"",
    ""expected"": ""string"",
    ""received"": ""undefined"",
    ""path"": [
      ""profileID""
    ],
    ""message"": ""Required""
  }
]
```

I have verified that the license key payload is being sent in the request. I can see it in my network request logs, and it matches the body sent from a desktop web browser.
Request body format from logs:
```
{""licenseKey"":""xxx123mylicensestring""}
```
and my headers look ok:
```
Accept: application/json
Content-Type: application/json
```

Furthermore, I have no issues with the same key from a desktop web browser react app. I've compared the request payload and it's identical. 

Are there maybe some additional headers the license server is looking for that the mobile application isn't sending?

I recognize that react-native isn't ""officially"" supported, but I've had success with the TEST_LICENSE_KEY using this helpful package: https://github.com/Braden1996/react-native-replicache

Thanks in advance for any help!",
vGmjjI13s36VXwdf36Dzx,637,wrangler publish from vercel deploy frequently failing,False,1687793082000.0,1687497489000.0,Gg4MskWt3M-ttzzlrJ9jn,"<img width=""816"" alt=""image"" src=""https://github.com/rocicorp/mono/assets/19158916/8b04e173-e1ae-49ca-8a7d-da36c125ab04"">


It succeed when I publish from the command line from my machine.",
87zPmfDfX5GQVTh4NS0VX,636,Text exiting ,False,1709537394000.0,1687496980000.0,OeVnr1y5bEM_Yg06sUFtD,"Replicache/Reflect are going to need a recommended solution for text editing.

Perhaps this is just yjs. However it seems worth understanding alternatives.

Does OT make more sense since we are server authoritative? https://twitter.com/justinfagnani/status/1664183367586451458?s=46&t=oIKhjpiwUquk0cgppqu9Ng

codeMirror has a design that seems very compatible with us (immutability, transactions, etc): https://codemirror.net/docs/guide/


https://twitter.com/ekzhang1/status/1672043743115968516?s=46&t=oIKhjpiwUquk0cgppqu9Ng",
o06_1qH-I4kJFL_6cI8SQ,633,reflect 0.27.1 logs its version as 0.0.0,False,1687524570000.0,1687477622000.0,Gg4MskWt3M-ttzzlrJ9jn,"The version is logged incorrectly by both the client and server.

<img width=""1484"" alt=""image"" src=""https://github.com/rocicorp/mono/assets/19158916/8990acc0-3ada-45c2-af92-b8d560ddf4c9"">
",
EdU6LLE7VatzZZXmMFnna,624,replicache 13.0.0-beta.1 ChunkNotFoundError when calling tx.get on an already deleted key,False,1689241106000.0,1687203625000.0,Gg4MskWt3M-ttzzlrJ9jn,"Customer report of reproducible ChunkNotFoundError in replicache 13.0.0-beta.1.
https://discord.com/channels/830183651022471199/1119036709007540257/1119036709007540257

Videos with details of repro:
https://drive.google.com/file/d/1B8i3DeaF6rWOp7aGZIrLdJEfnYhcNyAJ/view?usp=drive_link
https://drive.google.com/file/d/1X8p_LlEu4JvRkqE1618NlrCewhlDhZBO/view?usp=drive_link

Stack trace:

```
Uncaught (in promise) ChunkNotFoundError: Chunk not found 5a3cf77d13ac41a1ab2e764dda4bf06e000000002056
    at mustGetChunk (webpack-internal:///(app-client)/./node_modules/replicache/out/replicache.js:987:9)
    at async BTreeWrite.getNode (webpack-internal:///(app-client)/./node_modules/replicache/out/replicache.js:2267:19)
    at async findLeaf (webpack-internal:///(app-client)/./node_modules/replicache/out/replicache.js:1803:16)
    at async BTreeWrite.get (webpack-internal:///(app-client)/./node_modules/replicache/out/replicache.js:2288:18)
    at async getInternal (webpack-internal:///(app-client)/./node_modules/@rocicorp/rails/out/index.js:92:17)
    at async getImpl (webpack-internal:///(app-client)/./node_modules/@rocicorp/rails/out/index.js:49:12)
    at async getBlockOrCache (webpack-internal:///(app-client)/./src/replicache/schema/repo-space/block/mutators/re-hash.ts:50:23)
    at async eval (webpack-internal:///(app-client)/./src/replicache/schema/repo-space/block/mutators/re-hash.ts:59:13)
    at async Promise.all (index 0)
    at async eval (webpack-internal:///(app-client)/./src/replicache/schema/repo-space/block/mutators/re-hash.ts:58:9)
    at async Promise.all (index 0)
    at async rehashBlockPaths (webpack-internal:///(app-client)/./src/replicache/schema/repo-space/block/mutators/re-hash.ts:57:5)
    at async deleteBlockAndNestedBlocks (webpack-internal:///(app-client)/./src/replicache/schema/repo-space/block/mutators/crud.ts:331:9)
    at async eval (webpack-internal:///(app-client)/./src/replicache/schema/repo-space/block/mutators/crud.ts:340:13)
    at async Promise.all (index 0)
    at async deleteBlockAndNestedBlocks (webpack-internal:///(app-client)/./src/replicache/schema/repo-space/block/mutators/crud.ts:338:5)
    at async deleteBlock (webpack-internal:///(app-client)/./src/replicache/schema/repo-space/block/mutators/crud.ts:259:5)
    at async deleteBlocks (webpack-internal:///(app-client)/./src/replicache/schema/repo-space/block/mutators/crud.ts:300:9)
    at async eval (webpack-internal:///(app-client)/./node_modules/replicache/out/replicache.js:8890:24)
    at async using (webpack-internal:///(app-client)/./node_modules/replicache/out/replicache.js:3189:12)
    at async Object.eval [as deleteBlocks] (webpack-internal:///(app-client)/./node_modules/replicache/out/replicache.js:8853:29)
    at async onDelete (webpack-internal:///(app-client)/./src/app/(dash)/[team-slug]/(repo)/[repo-slug]/content/components/sidebar-tabs/explorer/context-menu-actions.tsx:104:13)
```

cc @arv 

The users description of the mutator that reproduces this first deletes a key and then tries to read that key in the same mutator transaction.",
pZ11EgiQRZFsu-WEK6Det,622,Reverse scan,False,1709536236000.0,1687162547000.0,nqYkxAGMnzk7Y5STjZryV,"The APIs for BTrees generally includes a reverse scan. It should not be too hard to implement.

Strawman API. ScanOptions gets a `reverse` flag.

Internally it might make sense to separate into a reverseScan. I haven't thought too hard about it yet.",
wDYB9lsmTFlpp8a-3Rhqk,615,RoomDO overloaded by single user scribling,False,1709537409000.0,1686854010000.0,Gg4MskWt3M-ttzzlrJ9jn,"Monday reports a reproducible means of causing all clients connected to a room to disconnect.

<img width=""991"" alt=""image"" src=""https://github.com/rocicorp/mono/assets/19158916/5b578906-5e75-4488-8f66-cf3d5856107c"">
https://drive.google.com/file/d/1IhKSMNw0P1kUAy3i8MlgYvn9BG6iOhwy/view

Looking at the logs, I see that the RoomDO is overloaded.  
<img width=""1675"" alt=""image"" src=""https://github.com/rocicorp/mono/assets/19158916/2073eafd-2840-4fc1-a342-c7c647302854"">

It is concerning that a single user drawing rapidly can overload a DO. 

Note I can reproduce with drawing but not with just moving the cursor.  I've asked Noam to share the code for the mutators involved in drawing.  

cc @aboodman @d-llama ",
GVkdnxtXN2bBzlaZsLG_v,614,Throw uncaught exceptions in addition to logging at log level error ,True,1686850051000.0,1686850024000.0,Gg4MskWt3M-ttzzlrJ9jn,"In replicache/reflect we tend to catch errors in background processes and if they are not an expected error case, log them at log level error.  

This results in these unexpected error cases not showing up in customer error reporting systems like Sentry.

One example is errors in subscribe bodies.  We should audit and fix everywhere we do this.

Background: 
https://twitter.com/aboodman/status/1668590555880890368

<img width=""960"" alt=""image"" src=""https://github.com/rocicorp/mono/assets/19158916/6e1f2e7b-f240-4624-baf9-f82f7a2071d5"">


cc @aboodman @arv ",
w23SLgSbmbNHaYm3j_L-C,610,No need to depende on tslib,False,1686840666000.0,1686824620000.0,nqYkxAGMnzk7Y5STjZryV,"I hope

https://github.com/rocicorp/mono/blob/41874645c1e3fcc7843ba4dea2e3028331b875e0/mirror/mirror-server/package.json#L30",
XrL0gir52YcWLkKodQHBg,600,"After disconnecting due to Reflect.close call, we still get ConnectTimeout",False,1709537461000.0,1686605241000.0,Gg4MskWt3M-ttzzlrJ9jn,"This also results in the error log `disconnect() called while disconnected`.

<img width=""1432"" alt=""image"" src=""https://github.com/rocicorp/mono/assets/19158916/eb44d671-d3ec-4501-9b88-88364c709b7e"">
",
AHrj7iDzz_Vo8YRsq8uz4,597,Figure out what to do with reflect-server/cli bin,True,1709537486000.0,1686577181000.0,nqYkxAGMnzk7Y5STjZryV,`@rocicorp/reflect-server` has a binary in it. What do we want to do with that?,
f4qnSWqFPW-vSm0KhfD3i,595,remove version from reflect-server,False,1697008956000.0,1686564031000.0,nqYkxAGMnzk7Y5STjZryV,https://github.com/rocicorp/mono/blob/df4a4952757f3692d913fc26e941c49db9846746/packages/reflect-server/src/util/version.ts#L1-L3,
88r3PFTk8Ztr5C8Opry1P,581,"Map ""util"" to ""node:util"" in reflect-server package",False,1686841267000.0,1686087231000.0,ieK09sy2C_AIWE8KRkrQR,"              I think we can map ""util"" to ""node:util"" and it will work with cf workers... Maybe file an issue to follow up on this in the future.

_Originally posted by @arv in https://github.com/rocicorp/mono/pull/568#discussion_r1219561850_
            ",
8yCQ65_2H0D80hgfMlZHc,567,Add timestamps to authentication and invalidation protocols,True,1709537485000.0,1685638992000.0,ieK09sy2C_AIWE8KRkrQR,"Currently, the AuthDO relies on locking and request ordering to avoid one direction of authenticate-invalidate race condition (detailed [here](https://www.notion.so/replicache/Invalidating-Auth-732e9f9abb6a4806b5461c87dfde580f?pvs=4#fc93bf38e9f44bc48aa7d40dd9a678a1)). This can lead to unbounded contention since the `authHandler` can do arbitrary I/O, including calling out to external systems.

The way this race is generally handled in the industry is with timestamps. Each auth token encodes a timestamp, and an invalidation sets a watermark for the earliest valid auth token. (This is how you get logged out of Google properties when you change your Google password). For example, the [decoded contents of a Firebase auth token](https://firebase.google.com/docs/reference/admin/node/firebase-admin.auth.decodedidtoken) includes an auth_time. 

In reflect, authentication is opaque to us and we rely on the customer's `authHandler` and invalidation request to dictate validity of authentications. As such, we can improve our guarantees without relying on locking and request ordering by adding timestamps to both the response of the `authHandler` and the payload of invalidation requests.

Note that this does involve a protocol change to the customer API, so it should be done in a backwards-compatible manner.

@grgbkr @aboodman  ",
wcchWo_CFGlyYnr8yB2u1,554,Miscellaneous logging cleanups,True,1685127716000.0,1685127702000.0,OeVnr1y5bEM_Yg06sUFtD,"I tried to do some, but they didn't work. See:

https://github.com/rocicorp/mono/pull/551#issuecomment-1564803873

Need to redo this correctly. Also while we're at it, remove all the ""id"" suffixes from log attributes:

https://rocicorp.slack.com/archives/C013XFG80JC/p1685123287214549",
CNaWciBKu4nMCavPO4Ldo,542,Unify reflect npm packages,False,1686240532000.0,1685004872000.0,nqYkxAGMnzk7Y5STjZryV,"Today we have two npm packages:

| Name | NPM Package name | Code Location |
|--------|--------|--------|
| Reflect Client | `@rocicorp/reflect` | packages/reflect |
| Reflect Server | `@rocicorp/reflect-server` | packages/reflect-server | 

The idea is to have a single npm package called `@rocicorp/reflect`. This package will export 2 modules called `@rocicorp/reflect/client` and `@rocicorp/reflect/server`


| Name | NPM Package name and subpath |
|--------|--------|
| Reflect Client | `@rocicorp/reflect/client` |
| Reflect Server | `@rocicorp/reflect/server` |

To make this easier to maintain I suggest we move the current `packages/reflect` source to `packages/reflect-client`.

We treat `packages/reflect-client` and `packages/reflect-server` as internal packages.

Then we create a new `packages/reflect` which imports from the two internal packages.",
kwDP0tjSPolsKWaaVS4eR,532,Cleanup Reflect connection loop,True,1684868791000.0,1684868777000.0,OeVnr1y5bEM_Yg06sUFtD,"The code is hard to follow currently and it's very important that this be clean and understandable.

some thoughts:

https://www.notion.so/replicache/Offline-error-in-homepage-c3b040663a6a43febc81f998dc569d23?pvs=4#d5dd0bd1a3434ab4ab20cd92d4bb94f9",
YGeybqYWwm2-fg0bFkUin,526,First-class pattern/solution for presence,False,1709771730000.0,1684747154000.0,OeVnr1y5bEM_Yg06sUFtD,"There should be a way to implement presence that works easily and well.

Goals:
- associate state with clients/users that are connected
- automatically delete this state when clients disconnect
- doesn't get confused by mutation recovery
- integrates naturally with persisted state
- don't bother persisting this state locally
- don't bother resending changes related to this state when reconnecting from offline

Background docs:
https://www.notion.so/replicache/Presence-problem-71423904be8b4bc39e030084fdb5f890
",
sCJlnWxTWTQ7eH7lAgJiZ,525,Create `options` every time DO is instantiated.,True,1684744265000.0,1684664790000.0,OeVnr1y5bEM_Yg06sUFtD,Caching across instantiations creates problems. See: https://rocicorp.slack.com/archives/C013XFG80JC/p1684615253955599,
Uupa3zHa0DwmPYHxqCUk6,524,Update embedded wrangler to v3,True,1684653023000.0,1684653023000.0,OeVnr1y5bEM_Yg06sUFtD,,
HqZr5_QRlbydvzDlXVSxD,518,dx: monday requests online state change to indicate the error / reason for disconnect,True,1684481018000.0,1684481009000.0,OeVnr1y5bEM_Yg06sUFtD,,
7SOdJwXzzf4JBDHBd_aBc,517,dx: either start out 'online' or else add a first-class 'connecting' state,True,1685448047000.0,1684479871000.0,OeVnr1y5bEM_Yg06sUFtD,"We hit this with reflect.net and Monday just reported it to me.

Currently Reflect's `online` state starts out `false` which is pedantically true: we don't yet know whether we're online so from Reflect's POV we're offline.

But from a ux pov this is pretty weird looking. It looks as if something is broken -- you load the app and then see an indicator that it's offline.

The easy thing would be to just default the other way -- (a) Reflect starts out online. A more technically correct and flexible thing would be to (b) add an 'unknown' state which is used only at startup, until the first connect attempt completes.

Note that #498 would also solve this in the sense that user could just wait until `onFirstSync` but (a) this makes it harder to implement the online status UI for our users because they have to string together two APIs, and (b) it unnecessarily delays being able to tell the user the online status (because have to wait for actual pokes to be downloaded and played).

I think we should do (b) if it's not too hard but (a) is also a reasonable solution.",
goP7mmTOY5qoIHaUNC8V4,511,clients that dont send messages get closed as idle when they shouldnt,True,1684744361000.0,1684271174000.0,Gg4MskWt3M-ttzzlrJ9jn,"I misunderstood how ping works.  I thought the client sent a ping every 5 seconds.  Actually the client only sends a ping if its been 5 seconds since it sent or received a message.  

Due to this misunderstanding this change https://github.com/rocicorp/mono/commit/22ac5ffd742525586ce2ab5edefc7af43dda86c5 is causing clients that are only receiving messages but not sending any to be disconnected after 10 seconds.  ",
CAWmB8ZfnsGYd2xF51NGc,505,processPending/processRoom/processFrame naming is poor,True,1684744380000.0,1684041928000.0,Gg4MskWt3M-ttzzlrJ9jn,"I think at one point these made more sense, but the code and names no longer match.

1. `processFrame` does not process one frame
2. What is the distinction be `processPending` (for the roomDO) and `processRoom

Also their is a lot of redundancy in the testing of processPending/processRoom/processFrame.

processPending's responsibilities are

1. identifying idle connections and closing them
2. selecting the next chunk of mutations to process
3. calling processRoom
4. sending pokes

processRoom's responsibilities are:

1. creating fast-forward pokes for any clients that are behind
2. calling processFrame

processFrame's responsibilities are:

1. processing mutations
2. running disconnectHandler
3. creating poke messages for the patches from above mutations and disconnectHandler


We should consider refactoring and renaming things here, possibly something like:

1. processPending is renamed to `processTurn`
2. processTurn calls in turn: `closeIdleClients`, (possibly in the future `processConnects` if we add support for onConnect handlers), `fastForwardStaleClients`, `processMutations`, `processDisconnects` and `sendPokes`.
3. processRoom and processFrame go away.

This refactor is easy except for the tests... its going to be a lot of work to rework the tests.
",
RoWgbnz3DPcuui1NG_5cG,503,"RFE: We probably need a ""connecting..."" state too",True,1685448060000.0,1683939602000.0,OeVnr1y5bEM_Yg06sUFtD,"While doing the puzzle demo, I found myself wanting to distinguish to the user between whether we were connecting or disconnected.",
bvRr_D9RX0FFIXzgG3B4T,501,Replicache CTA out of date,False,1684744418000.0,1683858614000.0,OeVnr1y5bEM_Yg06sUFtD,"The Replicache CTA say:

<img width=""1082"" alt=""CleanShot 2023-05-11 at 16 27 51@2x"" src=""https://github.com/rocicorp/mono/assets/80388/d77c0b8f-ad26-402f-82a1-689afc06527f"">

However:

a) This is no longer the easiest way to get started. Our docs now start with an interactive tutorial: https://doc.replicache.dev/, which is the easiest way. 

b) In conflict with the copy, the docs (https://doc.replicache.dev/) no longer have more details on setting up the starter app.

I think the CTA should change to something like:

_You can learn the basics of Replicache in fifteen minutes using our interactive tutorial._

_**Start Learning**_",
Q5avePCIp2219ZVlJ52Jj,498,RFE: `onFirstSync`,True,1683837800000.0,1683837790000.0,OeVnr1y5bEM_Yg06sUFtD,"Users often want to either delay displaying state until after the first sync, or show a progress bar to let the user know that an update is happening.

Two examples:

* In the ALIVE demo, we disconnect when switching away from the tab and reconnect when switching back. When switching back, we display cached data (either persisted, or in memory, doesn't matter) and then a second later first sync happens and the puzzle jumps to a different state -- typically *very* different because the bots have been running around moving things. It would be better ux to just delay display until we get that first sync.

* In Notion, and many other collaborative apps, it's common to display the cached state to allow fast loads, but then hvae a spinner in the corner to let the user know that a background refresh is happening.

For both of these we need some kind of API to let the client know it's gotten up to date with the server.

Of course the server is constantly changing, so how do we define ""first sync"". What I'm thinking is that this event would fire after the client receives the fast-forward pokes. That is, after it catches up to the state that the server was at at the moment it connected.",
