id,issueID,created,body,creatorID
9eGCECBijQZoUPOxEFA2M,40G7H1-7njAN3flAvj-Vm,1687399009000.0,"I have been trying to create a reduced repro by writing mutators that do similar things to the above (a mix of deletes and reads done in parallel), but so far have not had luck.

",grgbkr
10jhJdusqvr5QIB-5uQ9w,40G7H1-7njAN3flAvj-Vm,1687420952000.0,Did you figure out if they have multiple Replicache instances?,arv
MW4CiBdocX4NwECvT2wsO,40G7H1-7njAN3flAvj-Vm,1687861844000.0,"Here is a reproducible test: https://github.com/rocicorp/mono/pull/657. We are getting a `_splice` of a mutable node during the `get`.

Possible solutions:

### No mutable nodes

The motivation of allowing nodes to be mutable was for performance and memory usage. If we can prove that it is safe to mutate the Node then a `_replaceChild` (for example) is `O(1)` instead of `O(n)` where `n` is the number of nodes at that level. If we have these as immutable we have to copy the entries and create new Nodes which puts more pressure on the GC.

### Read Write Lock

Right now the BTreeWrite has a lock on the write operations. For read, we tried to prevent having an RWLock by checking if the tree changed and then start over in the case of a change.
",arv
N3f44h8i53ZAmlZvCMtbG,40G7H1-7njAN3flAvj-Vm,1687881882000.0,"I benchmarked things with isMutable always false. This means that we never mutate existing nodes and create new ones for partition etc.

https://docs.google.com/spreadsheets/d/1UPeZX3Xy84ZPkfMYDPAE-305PtAynotZJI7uZdBGjGM/edit?usp=sharing

[populate tmcw](https://docs.google.com/spreadsheets/d/1UPeZX3Xy84ZPkfMYDPAE-305PtAynotZJI7uZdBGjGM/edit#gid=0&range=B33) and [other populate](https://docs.google.com/spreadsheets/d/1UPeZX3Xy84ZPkfMYDPAE-305PtAynotZJI7uZdBGjGM/edit#gid=0&range=B10:B11) tests are impacted a lot.",arv
Id1GeMpfHlU8BymrznQ0G,40G7H1-7njAN3flAvj-Vm,1687965787000.0,"#657 has 2 different approaches. Both have negative impact on the populate performance tests

My thinking is that we should make the nodes immutable because that gives me confidence that things are working correctly.

To alleviate the performance regression we can actually remove the lock in `put` (and `delete`/`clear`). The lock on `put` is there because:

```ts
  /**
   * This rw lock is used to ensure we do not mutate the btree in parallel. It
   * would be a problem if we didn't have the lock in cases like this:
   *
   * ```ts
   * const p1 = tree.put('a', 0);
   * const p2 = tree.put('b', 1);
   * await p1;
   * await p2;
   * ```
   *
   * because both `p1` and `p2` would start from the old root hash but a put
   * changes the root hash so the two concurrent puts would lead to only one of
   * them actually working, and it is not deterministic which one would finish
   * last.
   */
```

What we can do instead is that we can detect if the root hash changed and if it did we start over. That approach is already used in `scan`. The case where this gets slower is when you do a lot of parallel `put`s.",arv
MVQZKyb14Afddhdn3Px-3,sOyiw5y37HpoZt4VhLydX,1709536236000.0,"I don't think we should do this anymore, because we should have first-class search instead.",aboodman
7ey7xIRQZg1JDlcTlXYdl,xJ10iyYDC5StBYPnkuEyz,1686860093000.0,"Below is the code for drawing which Noam shared with me.
What initially jumps out at me is the cost of the calls to validateSchema and concat grow linearly with the size of the drawing.

```
export async function drawLine(tx: WriteTransaction, { id, point }: { id: string; point: Point }): Promise<void> {
  const lastLine = await getDrawing(tx, id);
  if (lastLine) {
    // add point
    lastLine.points = lastLine.points.concat([point.x, point.y]);
    await putDrawing(tx, { id, drawing: lastLine });
  }
}
export async function getDrawing(tx: ReadTransaction, id: string): Promise<Drawing | null> {
  const jv = await tx.get(key(id));
  if (!jv) {
    console.log(Specified shape ${id} not found.);
    return null;
  }
  return validateSchema(drawingSchema, jv);
}
export function putDrawing(tx: WriteTransaction, { id, drawing }: { id: string; drawing: Drawing }): Promise<void> {
  const next = { ...drawing as ReadonlyJSONObject, lastModifiedTimestamp: getUnixTimestampUTC() };
  return tx.put(key(id), next);
}
```",grgbkr
jM36erTyPwi8K6eljkO2a,lx-VPi5fzZ_jTQ5GPxZvb,1686824634000.0,Probably just cargo culture?,arv
Adv5glGp9eH2qOjDxdQob,lx-VPi5fzZ_jTQ5GPxZvb,1686840666000.0,Removed in https://github.com/rocicorp/mono/pull/613,arv
l0FKht-4A-mkXDsVfOpZT,2eEq-R1RACTLoNgkHPJBb,1686606438000.0,There really needs to be a sad trombone reaction emoji.,aboodman
ADB_nC8fmc8x4kBSfz9rL,hXkFidPZMhENhrjGCf8mi,1686564053000.0,We have the issue in the unified package.,arv
_v6LZGNgH4kN9M5ES59Oy,8_3okmjon6nIUdLz2E4TX,1686841266000.0,Done with 3ad1befafb7ea041aa25ccbd0ee615eebc022156,arv
vOLFCEfJJctMt33gZWpiw,4Q5SGl4eAHqkV2xCIsjmX,1685005348000.0,This sounds fantastic to me.,aboodman
kbrXf_OEIGyPKr_1hTReZ,4Q5SGl4eAHqkV2xCIsjmX,1686240532000.0,Epic. So excited to try this.,aboodman
QkLtSBrLjddNspmcQaAEN,KkwyzF_g9DQ3AEMx501MW,1690882968000.0,"Strawperson:

* Add notion of special reserved ""system"" keyspaces (this would also be useful for other theorized features, such as local-only keys)
* The system keyspace starts with `""-/""`. (This is a breaking change but whatevs)
* The initially supported system keyspace is the ""presence"" keyspace: `""-/p/<client-id>""`.
* The Reflect system maintains two invariants for the presence keyspace:
  1. Client C1 can always access its own presence keys (online, offline, whatever)
  2. Client C2 can only access C1's presence keys when C1 is connected

In other words, the server only sends C1's presences keys to C2 when C1 is connected. When C1 is disconnected, the server sends deletes to C2 for C1's presence keys. But the server always sends C1's presence keys to C1.

---

Let's test this strawperson against the goals:

> associate state with clients/users that are connected

Presence state is associated with clients by definition. Per-user state would have to be implemented by app code. Presence state could indicate which user it is for, and then some counter or timestamp could be used to track which client a user is currently at.

We could use this same pattern to provide user presence in the future if necessary.

> automatically delete this state when clients disconnect

Yes. And further, doesn't delete it locally which is required for cursors to work consistently while disconnected.

> doesn't get confused by mutation recovery

@grgbkr will have to verify this, but I think we are good.

Mutations to presence state sent by mutation recovery *will write* to presence state for disconnected clients on the server, as normal. However, writes to presence state for disconnected clients won't be visible to other clients.

> integrates naturally with persisted state

This namespace idea is originally nate white's, and although using strings in the keys feels a little hacky, it integrates beautifully with all of the existing API.

Also note that this presence state as proposed here *is normal Reflect state*. It gets persisted to IDB as normal, it gets written to durable objects, normally, etc. This means that cross-tab presences while offline will just automatically work.

The deletion of presence state when a client disconnects isn't a function of the state being ephemeral on the server, it's a function of a specific delete process that runs when the client disappears.

It is true that presence state often doesn't need to be written so aggressively, both on client and server, but that can be handled separately...

> don't bother persisting this state locally

We do persist the state locally. And as above, maybe this is a good thing (so cross-tab presence works).

> don't bother resending changes related to this state when reconnecting from offline

We would send when reconnecting. However, sending too much unneeded data when reconnecting can be handled separately by #769. Almost all presence mutations would typically be droppable under evenflow, but we still preserve the ability to have non-droppable presence mutations.",aboodman
AL44gJ56UfSe3svpWt9wC,KkwyzF_g9DQ3AEMx501MW,1690883205000.0,"Open question:

Should the server enforce access control to presence? If we do not, it seems like an easy thing for developers to screw up. I believe that we can enforce that after a given clientID is written, it is only mutated by the same userID that originally wrote it.",aboodman
4DmTImiFLdBW1joQOWO-w,KkwyzF_g9DQ3AEMx501MW,1690917539000.0,"Possible additional goal:
- When a client is offline, it should not see presence state of other clients (with possibly the exception of other local tabs in the same profile, i.e. clients in the same client group).   If my client is offline, it cannot have accurate up to date information about the presence of other clients, better to not show any presence info than to show stale/inaccurate presence info.",grgbkr
ISAvsWd3PGJACRm2u4jS0,KkwyzF_g9DQ3AEMx501MW,1690933559000.0,"In retrospect I don't think this works perfectly with DD31, but I'm not sure if the idea is salvageable. ",aboodman
625RM0A9YBez8PcmhEoX6,KkwyzF_g9DQ3AEMx501MW,1691089812000.0,"> Possible additional goal:
> 
> * When a client is offline, it should not see presence state of other clients (with possibly the exception of other local tabs in the same profile, i.e. clients in the same client group).   If my client is offline, it cannot have accurate up to date information about the presence of other clients, better to not show any presence info than to show stale/inaccurate presence info.

I think this makes sense ideally, but it doesn't seem like a very high priority. There will likely be other UI changes apps want to make to run offline, this just being one. They can detect when they are offline and hide the presence UI if they want to already. I think we should skip for v1 of presence.",aboodman
ugALT9gvDZcbKgK5VMuX0,KkwyzF_g9DQ3AEMx501MW,1693246905000.0,"> Open question:
> 
> Should the server enforce access control to presence? If we do not, it seems like an easy thing for developers to screw up. I believe that we can enforce that after a given clientID is written, it is only mutated by the same userID that originally wrote it.

Or even stricter, a mutation can write `-/p/<clientIdX>`, iff the mutation's clientID is `clientIDX`.",grgbkr
tLpGAr1op35SZIGi4U6Po,KkwyzF_g9DQ3AEMx501MW,1693247066000.0,"> In retrospect I don't think this works perfectly with DD31, but I'm not sure if the idea is salvageable.

I really like this proposal and spent a lot of time this weekend thinking about how to salvage it from the complexity of shared client state via client groups... and I've got nada.",grgbkr
3dDrBtqqR5k1anUwWCHGl,KkwyzF_g9DQ3AEMx501MW,1693252371000.0,Actually here is an alternative proposal: https://www.notion.so/replicache/Present-Clients-7deb6e93cba0435a82feab0a8bd3bdce,grgbkr
XT7zPNOKQyNc91EdmwW_r,KkwyzF_g9DQ3AEMx501MW,1693253668000.0,"lol

On Mon, Aug 28, 2023 at 9:53 AM Greg Baker ***@***.***> wrote:

> Actually here is an alternative proposal:
> https://www.notion.so/replicache/Present-Clients-7deb6e93cba0435a82feab0a8bd3bdce
>
> —
> Reply to this email directly, view it on GitHub
> <https://github.com/rocicorp/mono/issues/526#issuecomment-1696306240>, or
> unsubscribe
> <https://github.com/notifications/unsubscribe-auth/AAATUBHPUJ477KENT3XQSNTXXTZJ3ANCNFSM6AAAAAAYKEXGYM>
> .
> You are receiving this because you authored the thread.Message ID:
> ***@***.***>
>
",aboodman
c3l3_82hPlc3lJUfLGPpV,-pwHLdQfYmU6LhWG0GqBf,1684480160000.0,@arv can you do this as part of the connection loop work?,aboodman
YReQkAhXV5znUs-_OCpv7,-pwHLdQfYmU6LhWG0GqBf,1685447865000.0,"There is also the concept of we got disconnected and now we are reconnecting. At the moment we do not call `onOnlineChange` when this happens, we only call it after we have failed once.

If we have a tristate (disconnected, connecting and connected) it would only seem fair that we report the state as connection during a reconnect.

But let's think about what we actually want to report:

State | ConnectionState | Error Count | What we want to report
-- | -- | -- | --
Startup | disconnected | 0 | online
Connecting | connecting | 0 | previous state
Connected | connected | 0 | online
Auth Error | disconnected, connecting | 0 | previous state
Auth Error, repeated | disconnected, connecting | 1 | offline
Connect timed out | disconnected | 1 | offline
Ping timed out | disconnected | 1 | offline
Tab hidden (with timeout) | disconnected | 0 | offline
Tab shown | connecting | 0 | previous state?

I think we could keep things the way they are with slight tweak. The value of online can be `!tabHidden && errorCount === 0`. We would also ""set"" this when we set the connectionState to Connecting. That means that when we startup we would be online. When we come back from a hidden tab we will also treat that as being online.

",arv
9P2tr1Quvy4sJO94C3aEi,-pwHLdQfYmU6LhWG0GqBf,1685448047000.0,"https://github.com/rocicorp/mono/issues/503

I think if we expose the connecting state, the most honest thing would be to only expose the current `connectingState` but I think that would lead to bad UI.

We could have `onOnlineChange` take 2 arguments, the ""online"" heuristic as described in the previous comment as well as the `connectedState`.",arv
55vPdtUIFW1swkuDHT1Jq,Jg_Lc8p-Qo5DJARqYAZa-,1684041952000.0,cc @d-llama @aboodman ,grgbkr
tjXjK66Dqj9eRIGFYSYTX,Jg_Lc8p-Qo5DJARqYAZa-,1684042213000.0,"“Except for the tests” is a red flag. We should think critically about what
the tests are really doing for us and be prepared to abandon them where
necessary.

We have metrics, and we have our own site to test on. Also with js it’s
easier to test at higher abstraction levels.

Be bold! Let’s write the code the right way and not let the testing tail
wag the dog.

On Sat, May 13, 2023 at 7:26 PM Greg Baker ***@***.***> wrote:

> cc @d-llama <https://github.com/d-llama> @aboodman
> <https://github.com/aboodman>
>
> —
> Reply to this email directly, view it on GitHub
> <https://github.com/rocicorp/mono/issues/505#issuecomment-1546811349>, or
> unsubscribe
> <https://github.com/notifications/unsubscribe-auth/AAATUBFG3EVEH7UFFQ44SSTXGBUGXANCNFSM6AAAAAAYA53LVM>
> .
> You are receiving this because you were mentioned.Message ID:
> ***@***.***>
>
-- 
a (phone)
",aboodman
vVN25xDRh5FbMFUYH1-6N,Jg_Lc8p-Qo5DJARqYAZa-,1684042263000.0,"Fixing this also feels like something that will pay big dividends in
velocity.

I’m fine if we have some short bustage in exchange.

On Sat, May 13, 2023 at 7:29 PM Aaron Boodman ***@***.***>
wrote:

> “Except for the tests” is a red flag. We should think critically about
> what the tests are really doing for us and be prepared to abandon them
> where necessary.
>
> We have metrics, and we have our own site to test on. Also with js it’s
> easier to test at higher abstraction levels.
>
> Be bold! Let’s write the code the right way and not let the testing tail
> wag the dog.
>
> On Sat, May 13, 2023 at 7:26 PM Greg Baker ***@***.***>
> wrote:
>
>> cc @d-llama <https://github.com/d-llama> @aboodman
>> <https://github.com/aboodman>
>>
>> —
>> Reply to this email directly, view it on GitHub
>> <https://github.com/rocicorp/mono/issues/505#issuecomment-1546811349>,
>> or unsubscribe
>> <https://github.com/notifications/unsubscribe-auth/AAATUBFG3EVEH7UFFQ44SSTXGBUGXANCNFSM6AAAAAAYA53LVM>
>> .
>> You are receiving this because you were mentioned.Message ID:
>> ***@***.***>
>>
> --
> a (phone)
>
-- 
a (phone)
",aboodman
rj71kp6870FalR2vmXnoo,mcyn0Mc1lRIh88TtaUxgA,1685448060000.0,Closing in favor of https://github.com/rocicorp/mono/issues/517,arv
7KDZSldPW3KwZx0m6jEuK,rDkzXqfJWPsX2mLK1iDCU,1684606504000.0,"I looked at this, should be quite easy to extract a base class out of the current MetricManager that is shared btwn client and server. Don't typically like class inheritance but this seems like a nice place for it because the current pattern of having the individual metrics be fields of MetricsManager so that lifetime and access are tied together is nice.

Once this exists, there is a separate question of reporting. Currently everytime the client sends metrics to the server, the server dumbly turns right around and forwards to datadog. This won't last long (#189). But if we add server metrics in a naive way then we'll double the number of metrics RPC from our server to datadog instantly.

We should probably fix #189 at same time as this bug and queue up both client and server metrics in the server for awhile before sending.",aboodman
EvJ-t57hej3StX92DYxEI,rDkzXqfJWPsX2mLK1iDCU,1684606713000.0,Also note: a good place to actually add the code to tickle the metric is by extending `timed` shared utility to optionally take a Gauge as an argument. It is probably common that a thing we wanted to time for logging should also have a metric.,aboodman
AKZq45_zILwRGT_8f3t00,rDkzXqfJWPsX2mLK1iDCU,1684960866000.0,"> I looked at this, should be quite easy to extract a base class out of the current MetricManager that is shared btwn client and server. Don't typically like class inheritance but this seems like a nice place for it because the current pattern of having the individual metrics be fields of MetricsManager so that lifetime and access are tied together is nice.
> 

Is it possible that the server can use the current MetricsManager class out of the box (no subclassing / inheritance) by just supplying an appropriate `MetricsManagerOptions.reporter`? Trying to confirm my reading of the code ...",darkgnotic
mPbxr2k3e1SqpVDl7s7lG,rDkzXqfJWPsX2mLK1iDCU,1684962336000.0,"The problem is that the `MetricsManager` class has hard-coded into it specific metrics -- metrics which make sense on the client but not server.

You could reuse the existing class, perhaps by having it contain a union of metrics needed by client and server, but that feels sort of odd to me. I guess there is no major harm to it I can think of.

The idea of subclassing is only to allow the client and server to have distinct set of metrics (and subclassing in particular for no particular reason -- composition would also work).",aboodman
_sNOFynE4ARpVtPcukFGM,rDkzXqfJWPsX2mLK1iDCU,1684966074000.0,"Okay, I see the calls to `this._register()`. So we would need abstract that out of the class and either configure them via inheritance (baked into the class) or by composition (options). Got it. ",darkgnotic
ruF99etQa2j7My6YYw3wH,rDkzXqfJWPsX2mLK1iDCU,1684976985000.0,"> Also note: a good place to actually add the code to tickle the metric is by extending `timed` shared utility to optionally take a Gauge as an argument. It is probably common that a thing we wanted to time for logging should also have a metric.

Next question: I see that we use a Gauge for recording connection times. While it at first seemed odd to me, I understand now that we're trying to track two things at the same time: (1) the number of open connections along with (2) the time they took to connect.

However, for timing of short-lived events like a LogFunction or auth_time, I was thinking that it makes more sense as a Distribution, at least according to the [DD docs](https://docs.datadoghq.com/metrics/#metric-types-and-real-time-metrics-visibility). Does that make sense or am I thinking about this the wrong way? (I recall rpc timing metrics at our previous companies being distributions.)",darkgnotic
8sEvj6BW2L5hbkEjaBoLL,rDkzXqfJWPsX2mLK1iDCU,1684983407000.0,"Here are some things that Fritz wrote on this subject:

https://www.notion.so/replicache/metrics-0b848461ffce4312bdb645d65adb7da2

https://github.com/rocicorp/mono/issues/186

I think the decision to use a gauge was driven by what datadog has api support for. But also an interesting consideration is we want to be super careful to not overcount in situations like retry loops. That is why we have this setup where we store the _last value_ for some measure and report that every time period. This makes a lot of sense to me and gives me confidence in what we are seeing for the short time we've had metrics but I am a complete novice here.",aboodman
gZy0oK2JvuOmTuqJJ_jyW,rDkzXqfJWPsX2mLK1iDCU,1685039985000.0,Got it. This is great context. Thank you!,darkgnotic
yl_Zq6lFWoJ53kMEEzyqO,Dj6LEOA9zuXzoV6c9klaa,1683652936000.0,"In a previous project we used Firebase [custom claims](https://firebase.google.com/docs/auth/admin/custom-claims) to attach user-level roles (such as `admin` and `readonly-admin`) to privileged accounts for debugging user issues. These claims are accessible (after authentication) both from the client-side and the server-side, as they are encoded in the user's JWT.

As such, it would be elegant to have the application pass the same user `context` object (containing `userID`, `claims`, and whatever else the application desires to make its authorization decisions) into the initialization of the client, and from the auth response of the `authenticateAndAuthorize` callback in the worker. Then the mutator logic can be the same on the client and server side (the former of which assumes what behavior is allowed, and the latter of which does the actual enforcement). In this way replicache / reflect provide a conduit for arbitrary information from the application's auth code to its mutation code, in both the client and server environments.

Is that the general idea?",darkgnotic
LujMgExvOR01S26xSFa1-,Dj6LEOA9zuXzoV6c9klaa,1683656219000.0,"Yes! We discussed enabling customers to pass this `Context` into the Reflect constructor to enable the mutator logic to be ""isomorphic"". I go back and forth on whether this is a net win for dx or features or not, I think we'd have to try it.

On the one side of course it sounds good to let the mutators do the same thing both client side and server side.

OTOH, it's trivial to write:

```ts
async function fooButOnlyIfAdmin(tx: WriteTransaction) {
  if (tx.context?.isAdmin) {
    await foo();
  }
}
```

The nice thing about Reflect is because it has authoritative server the client doesn't _need_ to do the same thing as the server. If this is an edge case that should not be triggered except by malicious users, then it doesn't matter what the ux is.

I think we should start by just exposing context on the server-side and see how it feels to write authenticated code.",aboodman
Z1rZ2XPpuZQxT8Ns5qzSf,Dj6LEOA9zuXzoV6c9klaa,1683657737000.0,"Cool. I'm still reading up on docs and haven't gotten to actual client code or deployment examples, but I assume that a customer will need to separately (1) deploy their mutators into Cloudflare (whether that be onprem or managed by us) and (2) pass their mutators into a Reflect client. So what I hear you saying is that, while being able to use the same mutator code in both places is convenient, it is not necessary because there are separate management paths for code running in the client and code running in the server. ",darkgnotic
FZLBeFSr3NVDM-Nl_U2VU,Dj6LEOA9zuXzoV6c9klaa,1683658224000.0,"They do need to pass their mutators to both the client and server. But what I'm saying is different: since the Replicache/Reflect is an authoritative server system, the mutators are allowed to do something different on the server. You can have a mutator that access to additional information on the server (ie auth info) and it simply computes a different answer than it did on the client. This is a feature. We don't need to bend over backwards to have the mutators always compute the exact same thing on the client, they don't have to be pure.

This might actually help assimilate the core of the sync protocol: https://doc.replicache.dev/concepts/how-it-works#the-replicache-sync-model. It discusses some of these ideas in more detail.",aboodman
kxAtnkn3-nqxMfDMjWyvP,Dj6LEOA9zuXzoV6c9klaa,1683681342000.0,"I do appreciate the fact that Replicache/Reflect provide an authoritative server system, and that developers have the option to do something different on the server than on the client.

I also think, though, that part of the elegance of the Replicache/Reflect design, with mutators run in both environments, is that developers _can_ write their code without thinking about where it will be run. The dx win, to me, is an isomorphic API for server-run and client-run mutators (but certainly not requiring isomorphic implementations).

Just one dev's opinion though.  😄 
",darkgnotic
RytEBdxKqU7M3P0woiS0u,Dj6LEOA9zuXzoV6c9klaa,1683685278000.0,"Thanks a lot for the feedback. Let's just try it! I've learned *not* to trust my instincts on this kind of thing... I am often surprised how bad my guesses are, when just using it makes it clear what feels right and doesn't.

I think that providing `.context` only on the server-side is strictly less work than providing it on client and server. We can write some code that requires authorization in samples and I bet we will pretty quickly realize if it is not working.

WDYT?",aboodman
72fBYpJ8EzewGGKgIx1UU,Dj6LEOA9zuXzoV6c9klaa,1683693171000.0,"For sure! Sorry, I was just weighing in on what your were ""[going back and forth on](https://github.com/rocicorp/mono/issues/492#issuecomment-1540653342)"" and not trying to imply that we _must_ do it one way or the other. Certainly, the server-side functionality is the only prerequisite for the desired functionality. And after learning more about DD31, I can imagine that adding a Context to the Reflect constructor could complicate client grouping (e.g. what do we do for clients with the same ""name"" but different Contexts?).",darkgnotic
KP7l4wT3TrnMZwphdpALQ,Dj6LEOA9zuXzoV6c9klaa,1686093873000.0,"API proposal:

```ts
interface WriteTransaction {
  // ...
  readonly auth?: AuthData|undefined;
  // ...
};

type AuthData = {
  readonly userID: string;
} & ReadonlyJSONObject;
```",aboodman
RtqDvrzL6_-8zd3ii2DnS,7rq_RVRKkIXMkuWfAUgQo,1683231143000.0,"The real error is: 

""Closing socket with error, {kind=VersionNotSupported, message=unsupported version}""

The ""accepting connecting to send error"" are completely explained by this.  Both have the same number of occurrences and occur in pairs (in the code we expect one to be logged immediately after the other).

One issue is:
""accepting connection to send error"" is logged at level error, while ""Closing socket with error, {kind=VersionNotSupported, message=unsupported version}"" is logged at info.  Both should be logged at info.",grgbkr
o1SghFArqMM-I_IZrhFAJ,7rq_RVRKkIXMkuWfAUgQo,1683231879000.0,I recall monday had a spike and slow fade out of these VersionNotSupported errors last time they updated versions as well.  ,grgbkr
v1M_JT5ay3ox5zQDdIOj4,7rq_RVRKkIXMkuWfAUgQo,1683238312000.0,I do not believe this is a real problem.  Monday has said they only soft users to update when there is a version mismatch.  I expect these errors to subside as users refresh their pages.,grgbkr
_Scz2bQZRYtgIDWvpdyj1,7rq_RVRKkIXMkuWfAUgQo,1683579930000.0,Closing this LMK if you disagree @grgbkr ,aboodman
mSuwMr_Lz679UwNo38-iu,AkjVslOD_m3m-18wS4cuE,1683246659000.0,"Most are logged by the Worker, fewer are logged by the AuthDO, and very few are logged by the RoomDO.

<img width=""1408"" alt=""image"" src=""https://user-images.githubusercontent.com/19158916/236356847-25cd385c-6b37-4687-919d-edcbdd014ef0.png"">
",grgbkr
rRkxglLBRnVSE_u76H8VO,eXY6YjHp1QVbQ00wEzGf_,1682920872000.0,"#454 caused this regression. It was reverted in https://github.com/rocicorp/mono/pull/480 as a temporary fix.

We still need to re-land 454.",aboodman
02wvRmLvJF4lJ68vgTZsB,HUUC4Hxvx78QSMFt13C21,1684744555000.0,@grgbkr I vaguely remember we consciously decided to leave this for some reason. Do you remember the details?,aboodman
SpY4a5kLrNOLnuc8uqRGe,tlbJPIoPQUVH08OyCz1r6,1681172301000.0,Moving this to a checkbox on existing bug (#350 ),aboodman
btFJ5O0qONCj0p5vierH3,bcHDVOcyyXBwF2PQg8kmp,1680638935000.0,"And if we decide to soften offline, then #367 can go back to beta.",aboodman
EUjBckDfYOx91yGgd4Z-a,Gq69iFiLUO9DqZ0LEMug8,1681462993000.0,"IIRC, the code supports this behavior but the TS types do not.",arv
hyOWKPuT7es9ErlgaL7WN,1A3uLjcAPJnZChekrNVXC,1680568206000.0,Note that this really wants `warn` to exist on our logging package. There have been a few cases of this. We should add it.,aboodman
rgor1WLiwgU597D0yFV80,1A3uLjcAPJnZChekrNVXC,1681462932000.0,I'm not sure why we cannot throw in the case of nested transaction? Maybe the problem is to detect that we are nesting them in an async context?,arv
7PAJm3Khu-neYcF_8o4fK,1A3uLjcAPJnZChekrNVXC,1681487381000.0,"We want it to be possible to open overlapping transactions. Like if a user click rapidly and each click fires a mutation, since they are async, this can easily lead to overlapped writes. What we don't want is transactions to be waiting on each other in a cycle. But we have no way to know which tx are waiting on which AFAICT.",aboodman
lRdcvSz-knkiVVqgh0wyX,1A3uLjcAPJnZChekrNVXC,1681739913000.0,"I think you are missing my point. We would like to prevent a transaction from trying to open another transaction. More specifically a read transaction cannot open a write transaction and a write transaction cannot open another read or write transaction.

The thing that makes this hard to detect is that transactions are async. Potentially we can use a custom PromiseLike and wrap the then resolve/reject callbacks with a context but it requires some research.",arv
RQFjEJ8MBHL2wcFmgq_ny,1A3uLjcAPJnZChekrNVXC,1681758688000.0,"Ah, I think we're saying the same thing in different words. I agree with your wording of what we are trying to prevent.

I did not even consider that it was possible to engineer something to prevent this using promises. But I guess that it should actually be since at the end of the day this is a promise chain and we can restructure to say that what we are trying to prevent is a chains like `{(waiting on a write tx from rep 1) ... (waiting on another write tx from rep 1)}`.

Neat idea.",aboodman
1zVP4yu4Ec270oIOW1KWa,_rW2bAe2HIoIcPhGRuyOL,1680568034000.0,This turned out to be a misunderstanding of how to use the API. Turning this bug into a doc bug: #456.,aboodman
sufTG_sN2BHlm09xd8qGT,XlJCP3zurxQelxQz0MLr7,1680336047000.0,cc @arv - can you please review this and tell me which parts are right and wrong?,aboodman
qe0RyRUIV9Bde4gSbvwVO,XlJCP3zurxQelxQz0MLr7,1680343340000.0,ISSUE 1 is not correct. I forgot that it's the client that measures ping timeouts not the server.,aboodman
nJbs1C-YJLmLR-buxF8nv,XlJCP3zurxQelxQz0MLr7,1680510756000.0,"ISSUE 4 is also not correct as `visibilityWatcher` actually keeps watching while the ping is outstanding. The next time you wait on it, it resolves immediately if already in that state.",aboodman
ZjvNN75e5HVlHMvqZ435s,XlJCP3zurxQelxQz0MLr7,1680510787000.0,https://github.com/rocicorp/mono/pull/454 demonstrates ISSUE 2 and 3 and also that 4 is *not* present.,aboodman
VQKE6ssGlCKQ7pavr3Yu9,XlJCP3zurxQelxQz0MLr7,1680683818000.0,"The goal of `#nextMessageResolver` was to abort the ping timeout when we get a valid message. In other words, no need to send pings when we just received a message. Changing this to use an [abort signal on the `sleep`](https://github.com/rocicorp/mono/blob/ef6f15feae567541267df8ae4ad3109c98f9fa88/packages/replicache/src/sleep.ts#L10) function might make more sense.

ISSUE 3: You are right that we are not dealing with invalid/error messages after sending ping, waiting for pong. I don't have a suggestion at this point.

ISSUE 2: Agreed. We do not disconnect on invalid messages and unexpected exceptions but we incorrectly increment the error count and set online to false. Ignoring these errors seems better.",arv
X9thHpjiyCEtqrXc9r3mV,UpKiMRI46OhfsrBm1hSXv,1680341644000.0,Fixed by #451 ,aboodman
nKL9z7Q1WojkRNGfa_KqZ,iEvVSbWm1EYBpeeEeVX0p,1680568370000.0,@arv can you flesh this out a little more it's not clear what this bug is about.,aboodman
pl7sK_adBUiIXLqcPZ0Yn,iEvVSbWm1EYBpeeEeVX0p,1680598126000.0,"This is all related to refresh being broken.

#30 #434 ",arv
OuxkPbyBGS7RLHsA0MTii,yz1Z9BASQqi0BW2ZxaEMv,1679821705000.0,"Erik can you take this - you can see how to add tags to metrics in #440. We should do a request to some `/canary` http endpoint that the server exposes concurrent with connection, and include its status in the metrics tags (plus if it errors, log the result at error level or success at debug level).",aboodman
ejobgX6cm_jISDQK-xnVj,yz1Z9BASQqi0BW2ZxaEMv,1681148214000.0,"@aboodman do we want the worker to answer the canary request or do we want it to route to the roomDO ?  If to the roomDO should the canary request do implicit room creation? If we allow them to do implicit room creation then they need to be authenticated, right?",cesara
lXmCXnWmQ-wVZa9XnSB-g,yz1Z9BASQqi0BW2ZxaEMv,1681167754000.0,"The purpose of the canary request is to compare http connectivity to socket connectivity. Again, the concrete case we had was one where the ssl certificate wasn't configured properly and the http request had a clear error. So I think just handling the request by the worker is fine.

Please log the result of the request either way (at debug level).",aboodman
